t,s,v,a,j
5.7630,25.9641,4.8399,-1.4000,0.0000
5.7640,25.9593,4.8385,-1.4000,0.0000
5.7650,25.9545,4.8371,-1.4000,0.0000
5.7660,25.9496,4.8357,-1.4000,0.0000
5.7670,25.9448,4.8343,-1.4000,0.0000
5.7680,25.9400,4.8329,-1.4000,0.0000
5.7690,25.9351,4.8315,-1.4000,0.0000
5.7700,25.9303,4.8301,-1.4000,0.0000
5.7710,25.9255,4.8287,-1.4000,0.0000
5.7720,25.9206,4.8273,-1.4000,0.0000
5.7730,25.9158,4.8259,-1.4000,0.0000
5.7740,25.9110,4.8245,-1.4000,0.0000
5.7750,25.9062,4.8231,-1.4000,0.0000
5.7760,25.9014,4.8217,-1.4000,0.0000
5.7770,25.8965,4.8203,-1.4000,0.0000
5.7780,25.8917,4.8189,-1.4000,0.0000
5.7790,25.8869,4.8175,-1.4000,0.0000
5.7800,25.8821,4.8161,-1.4000,0.0000
5.7810,25.8773,4.8147,-1.4000,0.0000
5.7820,25.8725,4.8133,-1.4000,0.0000
5.7830,25.8676,4.8119,-1.4000,0.0000
5.7840,25.8628,4.8105,-1.4000,0.0000
5.7850,25.8580,4.8091,-1.4000,0.0000
5.7860,25.8532,4.8077,-1.4000,0.0000
5.7870,25.8484,4.8063,-1.4000,0.0000
5.7880,25.8436,4.8049,-1.4000,0.0000
5.7890,25.8388,4.8035,-1.4000,0.0000
5.7900,25.8340,4.8021,-1.4000,0.0000
5.7910,25.8292,4.8007,-1.4000,0.0000
5.7920,25.8244,4.7993,-1.4000,0.0000
5.7930,25.8196,4.7979,-1.4000,0.0000
5.7940,25.8148,4.7965,-1.4000,0.0000
5.7950,25.8100,4.7951,-1.4000,0.0000
5.7960,25.8052,4.7937,-1.4000,0.0000
5.7970,25.8004,4.7923,-1.4000,0.0000
5.7980,25.7956,4.7909,-1.4000,0.0000
5.7990,25.7909,4.7895,-1.4000,0.0000
5.8000,25.7861,4.7881,-1.4000,0.0000
5.8010,25.7813,4.7867,-1.4000,0.0000
5.8020,25.7765,4.7853,-1.4000,0.0000
5.8030,25.7717,4.7839,-1.4000,0.0000
5.8040,25.7669,4.7825,-1.4000,0.0000
5.8050,25.7622,4.7811,-1.4000,0.0000
5.8060,25.7574,4.7797,-1.4000,0.0000
5.8070,25.7526,4.7783,-1.4000,0.0000
5.8080,25.7478,4.7769,-1.4000,0.0000
5.8090,25.7430,4.7755,-1.4000,0.0000
5.8100,25.7383,4.7741,-1.4000,0.0000
5.8110,25.7335,4.7727,-1.4000,0.0000
5.8120,25.7287,4.7713,-1.4000,0.0000
5.8130,25.7240,4.7699,-1.4000,0.0000
5.8140,25.7192,4.7685,-1.4000,0.0000
5.8150,25.7144,4.7671,-1.4000,0.0000
5.8160,25.7097,4.7657,-1.4000,0.0000
5.8170,25.7049,4.7643,-1.4000,0.0000
5.8180,25.7001,4.7629,-1.4000,0.0000
5.8190,25.6954,4.7615,-1.4000,0.0000
5.8200,25.6906,4.7601,-1.4000,0.0000
5.8210,25.6859,4.7587,-1.4000,0.0000
5.8220,25.6811,4.7573,-1.4000,0.0000
5.8230,25.6763,4.7559,-1.4000,0.0000
5.8240,25.6716,4.7545,-1.4000,0.0000
5.8250,25.6668,4.7531,-1.4000,0.0000
5.8260,25.6621,4.7517,-1.4000,0.0000
5.8270,25.6573,4.7503,-1.4000,0.0000
5.8280,25.6526,4.7489,-1.4000,0.0000
5.8290,25.6478,4.7475,-1.4000,0.0000
5.8300,25.6431,4.7461,-1.4000,0.0000
5.8310,25.6384,4.7447,-1.4000,0.0000
5.8320,25.6336,4.7433,-1.4000,0.0000
5.8330,25.6289,4.7419,-1.4000,0.0000
5.8340,25.6241,4.7405,-1.4000,0.0000
5.8350,25.6194,4.7391,-1.4000,0.0000
5.8360,25.6147,4.7377,-1.4000,0.0000
5.8370,25.6099,4.7363,-1.4000,0.0000
5.8380,25.6052,4.7349,-1.4000,0.0000
5.8390,25.6005,4.7335,-1.4000,0.0000
5.8400,25.5957,4.7321,-1.4000,0.0000
5.8410,25.5910,4.7307,-1.4000,0.0000
5.8420,25.5863,4.7293,-1.4000,0.0000
5.8430,25.5815,4.7279,-1.4000,0.0000
5.8440,25.5768,4.7265,-1.4000,0.0000
5.8450,25.5721,4.7251,-1.4000,0.0000
5.8460,25.5674,4.7237,-1.4000,0.0000
5.8470,25.5626,4.7223,-1.4000,0.0000
5.8480,25.5579,4.7209,-1.4000,0.0000
5.8490,25.5532,4.7195,-1.4000,0.0000
5.8500,25.5485,4.7181,-1.4000,0.0000
5.8510,25.5438,4.7167,-1.4000,0.0000
5.8520,25.5391,4.7153,-1.4000,0.0000
5.8530,25.5343,4.7139,-1.4000,0.0000
5.8540,25.5296,4.7125,-1.4000,0.0000
5.8550,25.5249,4.7111,-1.4000,0.0000
5.8560,25.5202,4.7097,-1.4000,0.0000
5.8570,25.5155,4.7083,-1.4000,0.0000
5.8580,25.5108,4.7069,-1.4000,0.0000
5.8590,25.5061,4.7055,-1.4000,0.0000
5.8600,25.5014,4.7041,-1.4000,0.0000
5.8610,25.4967,4.7027,-1.4000,0.0000
5.8620,25.4920,4.7013,-1.4000,0.0000
5.8630,25.4873,4.6999,-1.4000,0.0000
5.8640,25.4826,4.6985,-1.4000,0.0000
5.8650,25.4779,4.6971,-1.4000,0.0000
5.8660,25.4732,4.6957,-1.4000,0.0000
5.8670,25.4685,4.6943,-1.4000,0.0000
5.8680,25.4638,4.6929,-1.4000,0.0000
5.8690,25.4591,4.6915,-1.4000,0.0000
5.8700,25.4544,4.6901,-1.4000,0.0000
5.8710,25.4497,4.6887,-1.4000,0.0000
5.8720,25.4451,4.6873,-1.4000,0.0000
5.8730,25.4404,4.6859,-1.4000,0.0000
5.8740,25.4357,4.6845,-1.4000,0.0000
5.8750,25.4310,4.6831,-1.4000,0.0000
5.8760,25.4263,4.6817,-1.4000,0.0000
5.8770,25.4216,4.6803,-1.4000,0.0000
5.8780,25.4170,4.6789,-1.4000,0.0000
5.8790,25.4123,4.6775,-1.4000,0.0000
5.8800,25.4076,4.6761,-1.4000,0.0000
5.8810,25.4029,4.6747,-1.4000,0.0000
5.8820,25.3983,4.6733,-1.4000,0.0000
5.8830,25.3936,4.6719,-1.4000,0.0000
5.8840,25.3889,4.6705,-1.4000,0.0000
5.8850,25.3843,4.6691,-1.4000,0.0000
5.8860,25.3796,4.6677,-1.4000,0.0000
5.8870,25.3749,4.6663,-1.4000,0.0000
5.8880,25.3703,4.6649,-1.4000,0.0000
5.8890,25.3656,4.6635,-1.4000,0.0000
5.8900,25.3609,4.6621,-1.4000,0.0000
5.8910,25.3563,4.6607,-1.4000,0.0000
5.8920,25.3516,4.6593,-1.4000,0.0000
5.8930,25.3470,4.6579,-1.4000,0.0000
5.8940,25.3423,4.6565,-1.4000,0.0000
5.8950,25.3377,4.6551,-1.4000,0.0000
5.8960,25.3330,4.6537,-1.4000,0.0000
5.8970,25.3283,4.6523,-1.4000,0.0000
5.8980,25.3237,4.6509,-1.4000,0.0000
5.8990,25.3190,4.6495,-1.4000,0.0000
5.9000,25.3144,4.6481,-1.4000,0.0000
5.9010,25.3098,4.6467,-1.4000,0.0000
5.9020,25.3051,4.6453,-1.4000,0.0000
5.9030,25.3005,4.6439,-1.4000,0.0000
5.9040,25.2958,4.6425,-1.4000,0.0000
5.9050,25.2912,4.6411,-1.4000,0.0000
5.9060,25.2865,4.6397,-1.4000,0.0000
5.9070,25.2819,4.6383,-1.4000,0.0000
5.9080,25.2773,4.6369,-1.4000,0.0000
5.9090,25.2726,4.6355,-1.4000,0.0000
5.9100,25.2680,4.6341,-1.4000,0.0000
5.9110,25.2634,4.6327,-1.4000,0.0000
5.9120,25.2587,4.6313,-1.4000,0.0000
5.9130,25.2541,4.6299,-1.4000,0.0000
5.9140,25.2495,4.6285,-1.4000,0.0000
5.9150,25.2449,4.6271,-1.4000,0.0000
5.9160,25.2402,4.6257,-1.4000,0.0000
5.9170,25.2356,4.6243,-1.4000,0.0000
5.9180,25.2310,4.6229,-1.4000,0.0000
5.9190,25.2264,4.6215,-1.4000,0.0000
5.9200,25.2217,4.6201,-1.4000,0.0000
5.9210,25.2171,4.6187,-1.4000,0.0000
5.9220,25.2125,4.6173,-1.4000,0.0000
5.9230,25.2079,4.6159,-1.4000,0.0000
5.9240,25.2033,4.6145,-1.4000,0.0000
5.9250,25.1987,4.6131,-1.4000,0.0000
5.9260,25.1941,4.6117,-1.4000,0.0000
5.9270,25.1894,4.6103,-1.4000,0.0000
5.9280,25.1848,4.6089,-1.4000,0.0000
5.9290,25.1802,4.6075,-1.4000,0.0000
5.9300,25.1756,4.6061,-1.4000,0.0000
5.9310,25.1710,4.6047,-1.4000,0.0000
5.9320,25.1664,4.6033,-1.4000,0.0000
5.9330,25.1618,4.6019,-1.4000,0.0000
5.9340,25.1572,4.6005,-1.4000,0.0000
5.9350,25.1526,4.5991,-1.4000,0.0000
5.9360,25.1480,4.5977,-1.4000,0.0000
5.9370,25.1434,4.5963,-1.4000,0.0000
5.9380,25.1388,4.5949,-1.4000,0.0000
5.9390,25.1342,4.5935,-1.4000,0.0000
5.9400,25.1297,4.5921,-1.4000,0.0000
5.9410,25.1251,4.5907,-1.4000,0.0000
5.9420,25.1205,4.5893,-1.4000,0.0000
5.9430,25.1159,4.5879,-1.4000,0.0000
5.9440,25.1113,4.5865,-1.4000,0.0000
5.9450,25.1067,4.5851,-1.4000,0.0000
5.9460,25.1021,4.5837,-1.4000,0.0000
5.9470,25.0976,4.5823,-1.4000,0.0000
5.9480,25.0930,4.5809,-1.4000,0.0000
5.9490,25.0884,4.5795,-1.4000,0.0000
5.9500,25.0838,4.5781,-1.4000,0.0000
5.9510,25.0792,4.5767,-1.4000,0.0000
5.9520,25.0747,4.5753,-1.4000,0.0000
5.9530,25.0701,4.5739,-1.4000,0.0000
5.9540,25.0655,4.5725,-1.4000,0.0000
5.9550,25.0609,4.5711,-1.4000,0.0000
5.9560,25.0564,4.5697,-1.4000,0.0000
5.9570,25.0518,4.5683,-1.4000,0.0000
5.9580,25.0472,4.5669,-1.4000,0.0000
5.9590,25.0427,4.5655,-1.4000,0.0000
5.9600,25.0381,4.5641,-1.4000,0.0000
5.9610,25.0336,4.5627,-1.4000,0.0000
5.9620,25.0290,4.5613,-1.4000,0.0000
5.9630,25.0244,4.5599,-1.4000,0.0000
5.9640,25.0199,4.5585,-1.4000,0.0000
5.9650,25.0153,4.5571,-1.4000,0.0000
5.9660,25.0108,4.5557,-1.4000,0.0000
5.9670,25.0062,4.5543,-1.4000,0.0000
5.9680,25.0017,4.5529,-1.4000,0.0000
5.9690,24.9971,4.5515,-1.4000,0.0000
5.9700,24.9926,4.5501,-1.4000,0.0000
5.9710,24.9880,4.5487,-1.4000,0.0000
5.9720,24.9835,4.5473,-1.4000,0.0000
5.9730,24.9789,4.5459,-1.4000,0.0000
5.9740,24.9744,4.5445,-1.4000,0.0000
5.9750,24.9698,4.5431,-1.4000,0.0000
5.9760,24.9653,4.5417,-1.4000,0.0000
5.9770,24.9608,4.5403,-1.4000,0.0000
5.9780,24.9562,4.5389,-1.4000,0.0000
5.9790,24.9517,4.5375,-1.4000,0.0000
5.9800,24.9471,4.5361,-1.4000,0.0000
5.9810,24.9426,4.5347,-1.4000,0.0000
5.9820,24.9381,4.5333,-1.4000,0.0000
5.9830,24.9335,4.5319,-1.4000,0.0000
5.9840,24.9290,4.5305,-1.4000,0.0000
5.9850,24.9245,4.5291,-1.4000,0.0000
5.9860,24.9200,4.5277,-1.4000,0.0000
5.9870,24.9154,4.5263,-1.4000,0.0000
5.9880,24.9109,4.5249,-1.4000,0.0000
5.9890,24.9064,4.5235,-1.4000,0.0000
5.9900,24.9019,4.5221,-1.4000,0.0000
5.9910,24.8973,4.5207,-1.4000,0.0000
5.9920,24.8928,4.5193,-1.4000,0.0000
5.9930,24.8883,4.5179,-1.4000,0.0000
5.9940,24.8838,4.5165,-1.4000,0.0000
5.9950,24.8793,4.5151,-1.4000,0.0000
5.9960,24.8748,4.5137,-1.4000,0.0000
5.9970,24.8703,4.5123,-1.4000,0.0000
5.9980,24.8657,4.5109,-1.4000,0.0000
5.9990,24.8612,4.5095,-1.4000,0.0000
6.0000,24.8567,4.5081,-1.4000,0.0000
6.0010,24.8522,4.5067,-1.4000,0.0000
6.0020,24.8477,4.5053,-1.4000,0.0000
6.0030,24.8432,4.5039,-1.4000,0.0000
6.0040,24.8387,4.5025,-1.4000,0.0000
6.0050,24.8342,4.5011,-1.4000,0.0000
6.0060,24.8297,4.4997,-1.4000,0.0000
6.0070,24.8252,4.4983,-1.4000,0.0000
6.0080,24.8207,4.4969,-1.4000,0.0000
6.0090,24.8162,4.4955,-1.4000,0.0000
6.0100,24.8117,4.4941,-1.4000,0.0000
6.0110,24.8072,4.4927,-1.4000,0.0000
6.0120,24.8028,4.4913,-1.4000,0.0000
6.0130,24.7983,4.4899,-1.4000,0.0000
6.0140,24.7938,4.4885,-1.4000,0.0000
6.0150,24.7893,4.4871,-1.4000,0.0000
6.0160,24.7848,4.4857,-1.4000,0.0000
6.0170,24.7803,4.4843,-1.4000,0.0000
6.0180,24.7758,4.4829,-1.4000,0.0000
6.0190,24.7714,4.4815,-1.4000,0.0000
6.0200,24.7669,4.4801,-1.4000,0.0000
6.0210,24.7624,4.4787,-1.4000,0.0000
6.0220,24.7579,4.4773,-1.4000,0.0000
6.0230,24.7534,4.4759,-1.4000,0.0000
6.0240,24.7490,4.4745,-1.4000,0.0000
6.0250,24.7445,4.4731,-1.4000,0.0000
6.0260,24.7400,4.4717,-1.4000,0.0000
6.0270,24.7356,4.4703,-1.4000,0.0000
6.0280,24.7311,4.4689,-1.4000,0.0000
6.0290,24.7266,4.4675,-1.4000,0.0000
6.0300,24.7222,4.4661,-1.4000,0.0000
6.0310,24.7177,4.4647,-1.4000,0.0000
6.0320,24.7132,4.4633,-1.4000,0.0000
6.0330,24.7088,4.4619,-1.4000,0.0000
6.0340,24.7043,4.4605,-1.4000,0.0000
6.0350,24.6999,4.4591,-1.4000,0.0000
6.0360,24.6954,4.4577,-1.4000,0.0000
6.0370,24.6909,4.4563,-1.4000,0.0000
6.0380,24.6865,4.4549,-1.4000,0.0000
6.0390,24.6820,4.4535,-1.4000,0.0000
6.0400,24.6776,4.4521,-1.4000,0.0000
6.0410,24.6731,4.4507,-1.4000,0.0000
6.0420,24.6687,4.4493,-1.4000,0.0000
6.0430,24.6642,4.4479,-1.4000,0.0000
6.0440,24.6598,4.4465,-1.4000,0.0000
6.0450,24.6553,4.4451,-1.4000,0.0000
6.0460,24.6509,4.4437,-1.4000,0.0000
6.0470,24.6465,4.4423,-1.4000,0.0000
6.0480,24.6420,4.4409,-1.4000,0.0000
6.0490,24.6376,4.4395,-1.4000,0.0000
6.0500,24.6331,4.4381,-1.4000,0.0000
6.0510,24.6287,4.4367,-1.4000,0.0000
6.0520,24.6243,4.4353,-1.4000,0.0000
6.0530,24.6198,4.4339,-1.4000,0.0000
6.0540,24.6154,4.4325,-1.4000,0.0000
6.0550,24.6110,4.4311,-1.4000,0.0000
6.0560,24.6066,4.4297,-1.4000,0.0000
6.0570,24.6021,4.4283,-1.4000,0.0000
6.0580,24.5977,4.4269,-1.4000,0.0000
6.0590,24.5933,4.4255,-1.4000,0.0000
6.0600,24.5888,4.4241,-1.4000,0.0000
6.0610,24.5844,4.4227,-1.4000,0.0000
6.0620,24.5800,4.4213,-1.4000,0.0000
6.0630,24.5756,4.4199,-1.4000,0.0000
6.0640,24.5712,4.4185,-1.4000,0.0000
6.0650,24.5668,4.4171,-1.4000,0.0000
6.0660,24.5623,4.4157,-1.4000,0.0000
6.0670,24.5579,4.4143,-1.4000,0.0000
6.0680,24.5535,4.4129,-1.4000,0.0000
6.0690,24.5491,4.4115,-1.4000,0.0000
6.0700,24.5447,4.4101,-1.4000,0.0000
6.0710,24.5403,4.4087,-1.4000,0.0000
6.0720,24.5359,4.4073,-1.4000,0.0000
6.0730,24.5315,4.4059,-1.4000,0.0000
6.0740,24.5271,4.4045,-1.4000,0.0000
6.0750,24.5227,4.4031,-1.4000,0.0000
6.0760,24.5183,4.4017,-1.4000,0.0000
6.0770,24.5139,4.4003,-1.4000,0.0000
6.0780,24.5095,4.3989,-1.4000,0.0000
6.0790,24.5051,4.3975,-1.4000,0.0000
6.0800,24.5007,4.3961,-1.4000,0.0000
6.0810,24.4963,4.3947,-1.4000,0.0000
6.0820,24.4919,4.3933,-1.4000,0.0000
6.0830,24.4875,4.3919,-1.4000,0.0000
6.0840,24.4831,4.3905,-1.4000,0.0000
6.0850,24.4787,4.3891,-1.4000,0.0000
6.0860,24.4743,4.3877,-1.4000,0.0000
6.0870,24.4699,4.3863,-1.4000,0.0000
6.0880,24.4656,4.3849,-1.4000,0.0000
6.0890,24.4612,4.3835,-1.4000,0.0000
6.0900,24.4568,4.3821,-1.4000,0.0000
6.0910,24.4524,4.3807,-1.4000,0.0000
6.0920,24.4480,4.3793,-1.4000,0.0000
6.0930,24.4437,4.3779,-1.4000,0.0000
6.0940,24.4393,4.3765,-1.4000,0.0000
6.0950,24.4349,4.3751,-1.4000,0.0000
6.0960,24.4305,4.3737,-1.4000,0.0000
6.0970,24.4262,4.3723,-1.4000,0.0000
6.0980,24.4218,4.3709,-1.4000,0.0000
6.0990,24.4174,4.3695,-1.4000,0.0000
6.1000,24.4131,4.3681,-1.4000,0.0000
6.1010,24.4087,4.3667,-1.4000,0.0000
6.1020,24.4043,4.3653,-1.4000,0.0000
6.1030,24.4000,4.3639,-1.4000,0.0000
6.1040,24.3956,4.3625,-1.4000,0.0000
6.1050,24.3912,4.3611,-1.4000,0.0000
6.1060,24.3869,4.3597,-1.4000,0.0000
6.1070,24.3825,4.3583,-1.4000,0.0000
6.1080,24.3782,4.3569,-1.4000,0.0000
6.1090,24.3738,4.3555,-1.4000,0.0000
6.1100,24.3695,4.3541,-1.4000,0.0000
6.1110,24.3651,4.3527,-1.4000,0.0000
6.1120,24.3608,4.3513,-1.4000,0.0000
6.1130,24.3564,4.3499,-1.4000,0.0000
6.1140,24.3521,4.3485,-1.4000,0.0000
6.1150,24.3477,4.3471,-1.4000,0.0000
6.1160,24.3434,4.3457,-1.4000,0.0000
6.1170,24.3390,4.3443,-1.4000,0.0000
6.1180,24.3347,4.3429,-1.4000,0.0000
6.1190,24.3303,4.3415,-1.4000,0.0000
6.1200,24.3260,4.3401,-1.4000,0.0000
6.1210,24.3217,4.3387,-1.4000,0.0000
6.1220,24.3173,4.3373,-1.4000,0.0000
6.1230,24.3130,4.3359,-1.4000,0.0000
6.1240,24.3087,4.3345,-1.4000,0.0000
6.1250,24.3043,4.3331,-1.4000,0.0000
6.1260,24.3000,4.3317,-1.4000,0.0000
6.1270,24.2957,4.3303,-1.4000,0.0000
6.1280,24.2913,4.3289,-1.4000,0.0000
6.1290,24.2870,4.3275,-1.4000,0.0000
6.1300,24.2827,4.3261,-1.4000,0.0000
6.1310,24.2784,4.3247,-1.4000,0.0000
6.1320,24.2740,4.3233,-1.4000,0.0000
6.1330,24.2697,4.3219,-1.4000,0.0000
6.1340,24.2654,4.3205,-1.4000,0.0000
6.1350,24.2611,4.3191,-1.4000,0.0000
6.1360,24.2568,4.3177,-1.4000,0.0000
6.1370,24.2525,4.3163,-1.4000,0.0000
6.1380,24.2481,4.3149,-1.4000,0.0000
6.1390,24.2438,4.3135,-1.4000,0.0000
6.1400,24.2395,4.3121,-1.4000,0.0000
6.1410,24.2352,4.3107,-1.4000,0.0000
6.1420,24.2309,4.3093,-1.4000,0.0000
6.1430,24.2266,4.3079,-1.4000,0.0000
6.1440,24.2223,4.3065,-1.4000,0.0000
6.1450,24.2180,4.3051,-1.4000,0.0000
6.1460,24.2137,4.3037,-1.4000,0.0000
6.1470,24.2094,4.3023,-1.4000,0.0000
6.1480,24.2051,4.3009,-1.4000,0.0000
6.1490,24.2008,4.2995,-1.4000,0.0000
6.1500,24.1965,4.2981,-1.4000,0.0000
6.1510,24.1922,4.2967,-1.4000,0.0000
6.1520,24.1879,4.2953,-1.4000,0.0000
6.1530,24.1836,4.2939,-1.4000,0.0000
6.1540,24.1793,4.2925,-1.4000,0.0000
6.1550,24.1750,4.2911,-1.4000,0.0000
6.1560,24.1707,4.2897,-1.4000,0.0000
6.1570,24.1664,4.2883,-1.4000,0.0000
6.1580,24.1621,4.2869,-1.4000,0.0000
6.1590,24.1579,4.2855,-1.4000,0.0000
6.1600,24.1536,4.2841,-1.4000,0.0000
6.1610,24.1493,4.2827,-1.4000,0.0000
6.1620,24.1450,4.2813,-1.4000,0.0000
6.1630,24.1407,4.2799,-1.4000,0.0000
6.1640,24.1365,4.2785,-1.4000,0.0000
6.1650,24.1322,4.2771,-1.4000,0.0000
6.1660,24.1279,4.2757,-1.4000,0.0000
6.1670,24.1236,4.2743,-1.4000,0.0000
6.1680,24.1194,4.2729,-1.4000,0.0000
6.1690,24.1151,4.2715,-1.4000,0.0000
6.1700,24.1108,4.2701,-1.4000,0.0000
6.1710,24.1066,4.2687,-1.4000,0.0000
6.1720,24.1023,4.2673,-1.4000,0.0000
6.1730,24.0980,4.2659,-1.4000,0.0000
6.1740,24.0938,4.2645,-1.4000,0.0000
6.1750,24.0895,4.2631,-1.4000,0.0000
6.1760,24.0852,4.2617,-1.4000,0.0000
6.1770,24.0810,4.2603,-1.4000,0.0000
6.1780,24.0767,4.2589,-1.4000,0.0000
6.1790,24.0725,4.2575,-1.4000,0.0000
6.1800,24.0682,4.2561,-1.4000,0.0000
6.1810,24.0640,4.2547,-1.4000,0.0000
6.1820,24.0597,4.2533,-1.4000,0.0000
6.1830,24.0554,4.2519,-1.4000,0.0000
6.1840,24.0512,4.2505,-1.4000,0.0000
6.1850,24.0469,4.2491,-1.4000,0.0000
6.1860,24.0427,4.2477,-1.4000,0.0000
6.1870,24.0385,4.2463,-1.4000,0.0000
6.1880,24.0342,4.2449,-1.4000,0.0000
6.1890,24.0300,4.2435,-1.4000,0.0000
6.1900,24.0257,4.2421,-1.4000,0.0000
6.1910,24.0215,4.2407,-1.4000,0.0000
6.1920,24.0172,4.2393,-1.4000,0.0000
6.1930,24.0130,4.2379,-1.4000,0.0000
6.1940,24.0088,4.2365,-1.4000,0.0000
6.1950,24.0045,4.2351,-1.4000,0.0000
6.1960,24.0003,4.2337,-1.4000,0.0000
6.1970,23.9961,4.2323,-1.4000,0.0000
6.1980,23.9918,4.2309,-1.4000,0.0000
6.1990,23.9876,4.2295,-1.4000,0.0000
6.2000,23.9834,4.2281,-1.4000,0.0000
6.2010,23.9792,4.2267,-1.4000,0.0000
6.2020,23.9749,4.2253,-1.4000,0.0000
6.2030,23.9707,4.2239,-1.4000,0.0000
6.2040,23.9665,4.2225,-1.4000,0.0000
6.2050,23.9623,4.2211,-1.4000,0.0000
6.2060,23.9581,4.2197,-1.4000,0.0000
6.2070,23.9538,4.2183,-1.4000,0.0000
6.2080,23.9496,4.2169,-1.4000,0.0000
6.2090,23.9454,4.2155,-1.4000,0.0000
6.2100,23.9412,4.2141,-1.4000,0.0000
6.2110,23.9370,4.2127,-1.4000,0.0000
6.2120,23.9328,4.2113,-1.4000,0.0000
6.2130,23.9286,4.2099,-1.4000,0.0000
6.2140,23.9244,4.2085,-1.4000,0.0000
6.2150,23.9201,4.2071,-1.4000,0.0000
6.2160,23.9159,4.2057,-1.4000,0.0000
6.2170,23.9117,4.2043,-1.4000,0.0000
6.2180,23.9075,4.2029,-1.4000,0.0000
6.2190,23.9033,4.2015,-1.4000,0.0000
6.2200,23.8991,4.2001,-1.4000,0.0000
6.2210,23.8949,4.1987,-1.4000,0.0000
6.2220,23.8907,4.1973,-1.4000,0.0000
6.2230,23.8865,4.1959,-1.4000,0.0000
6.2240,23.8824,4.1945,-1.4000,0.0000
6.2250,23.8782,4.1931,-1.4000,0.0000
6.2260,23.8740,4.1917,-1.4000,0.0000
6.2270,23.8698,4.1903,-1.4000,0.0000
6.2280,23.8656,4.1889,-1.4000,0.0000
6.2290,23.8614,4.1875,-1.4000,0.0000
6.2300,23.8572,4.1861,-1.4000,0.0000
6.2310,23.8530,4.1847,-1.4000,0.0000
6.2320,23.8489,4.1833,-1.4000,0.0000
6.2330,23.8447,4.1819,-1.4000,0.0000
6.2340,23.8405,4.1805,-1.4000,0.0000
6.2350,23.8363,4.1791,-1.4000,0.0000
6.2360,23.8321,4.1777,-1.4000,0.0000
6.2370,23.8280,4.1763,-1.4000,0.0000
6.2380,23.8238,4.1749,-1.4000,0.0000
6.2390,23.8196,4.1735,-1.4000,0.0000
6.2400,23.8154,4.1721,-1.4000,0.0000
6.2410,23.8113,4.1707,-1.4000,0.0000
6.2420,23.8071,4.1693,-1.4000,0.0000
6.2430,23.8029,4.1679,-1.4000,0.0000
6.2440,23.7988,4.1665,-1.4000,0.0000
6.2450,23.7946,4.1651,-1.4000,0.0000
6.2460,23.7904,4.1637,-1.4000,0.0000
6.2470,23.7863,4.1623,-1.4000,0.0000
6.2480,23.7821,4.1609,-1.4000,0.0000
6.2490,23.7780,4.1595,-1.4000,0.0000
6.2500,23.7738,4.1581,-1.4000,0.0000
6.2510,23.7696,4.1567,-1.4000,0.0000
6.2520,23.7655,4.1553,-1.4000,0.0000
6.2530,23.7613,4.1539,-1.4000,0.0000
6.2540,23.7572,4.1525,-1.4000,0.0000
6.2550,23.7530,4.1511,-1.4000,0.0000
6.2560,23.7489,4.1497,-1.4000,0.0000
6.2570,23.7447,4.1483,-1.4000,0.0000
6.2580,23.7406,4.1469,-1.4000,0.0000
6.2590,23.7365,4.1455,-1.4000,0.0000
6.2600,23.7323,4.1441,-1.4000,0.0000
6.2610,23.7282,4.1427,-1.4000,0.0000
6.2620,23.7240,4.1413,-1.4000,0.0000
6.2630,23.7199,4.1399,-1.4000,0.0000
6.2640,23.7157,4.1385,-1.4000,0.0000
6.2650,23.7116,4.1371,-1.4000,0.0000
6.2660,23.7075,4.1357,-1.4000,0.0000
6.2670,23.7033,4.1343,-1.4000,0.0000
6.2680,23.6992,4.1329,-1.4000,0.0000
6.2690,23.6951,4.1315,-1.4000,0.0000
6.2700,23.6910,4.1301,-1.4000,0.0000
6.2710,23.6868,4.1287,-1.4000,0.0000
6.2720,23.6827,4.1273,-1.4000,0.0000
6.2730,23.6786,4.1259,-1.4000,0.0000
6.2740,23.6744,4.1245,-1.4000,0.0000
6.2750,23.6703,4.1231,-1.4000,0.0000
6.2760,23.6662,4.1217,-1.4000,0.0000
6.2770,23.6621,4.1203,-1.4000,0.0000
6.2780,23.6580,4.1189,-1.4000,0.0000
6.2790,23.6538,4.1175,-1.4000,0.0000
6.2800,23.6497,4.1161,-1.4000,0.0000
6.2810,23.6456,4.1147,-1.4000,0.0000
6.2820,23.6415,4.1133,-1.4000,0.0000
6.2830,23.6374,4.1119,-1.4000,0.0000
6.2840,23.6333,4.1105,-1.4000,0.0000
6.2850,23.6292,4.1091,-1.4000,0.0000
6.2860,23.6251,4.1077,-1.4000,0.0000
6.2870,23.6210,4.1063,-1.4000,0.0000
6.2880,23.6169,4.1049,-1.4000,0.0000
6.2890,23.6128,4.1035,-1.4000,0.0000
6.2900,23.6087,4.1021,-1.4000,0.0000
6.2910,23.6046,4.1007,-1.4000,0.0000
6.2920,23.6005,4.0993,-1.4000,0.0000
6.2930,23.5964,4.0979,-1.4000,0.0000
6.2940,23.5923,4.0965,-1.4000,0.0000
6.2950,23.5882,4.0951,-1.4000,0.0000
6.2960,23.5841,4.0937,-1.4000,0.0000
6.2970,23.5800,4.0923,-1.4000,0.0000
6.2980,23.5759,4.0909,-1.4000,0.0000
6.2990,23.5718,4.0895,-1.4000,0.0000
6.3000,23.5677,4.0881,-1.4000,0.0000
